date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:09:32	79062/79062	---M--	200	added ('OK')	image/png	date:Wed,%2013%20May%202020%2013:39:56%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/41692Artboard18x.png?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/41692Artboard18xb729.png	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:35	124939/124939	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202020%2022:45:10%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/96304FullSizeRender-11.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/96304FullSizeRender-11b729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:36	149719/149719	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202020%2022:44:06%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/22680IMG_2435.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/22680IMG_2435b729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:36	4077830/4077830	---M--	200	added ('OK')	image/gif	date:Sat,%2016%20May%202020%2008:52:50%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/50887180622_ColoniaVerde_MenuUpdate-10.gif?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/50887180622_ColoniaVerde_MenuUpdate-10b729.gif	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:37	253674/253674	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:36%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/71789IMG_3515.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/71789IMG_3515b729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:38	265314/265314	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:37%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/43477IMG_3342.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/43477IMG_3342b729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:39	368584/368584	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:39%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/99674IMG_2673.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/99674IMG_2673b729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:40	392694/392694	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202020%2017:04:22%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/40559Copy_of_IRON_LADY.png?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/40559Copy_of_IRON_LADYb729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:41	317036/317036	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202020%2002:04:18%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/12812Copy_of_SR.png?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/12812Copy_of_SRb729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:42	414058/414058	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202020%2017:06:14%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/7651IMG_2450.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/7651IMG_2450b729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:43	152570/152570	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:42%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/5505FullSizeRender-4.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/5505FullSizeRender-4b729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:44	128323/128323	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20May%202020%2009:39:57%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/78870FullSizeRender-8.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/78870FullSizeRender-8b729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:45	193761/193761	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:44%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/60712FullSizeRender-7.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/60712FullSizeRender-7b729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:46	129849/129849	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202020%2022:44:34%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/87409IMG_2437.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/87409IMG_2437b729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:47	253320/253320	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202020%2002:04:25%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/34580IMG_3132.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/34580IMG_3132b729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:48	163033/163033	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20May%202020%2022:40:35%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/95917donati.jpeg?w=1800&fit=max&auto=compress,format&h=1800	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/95917donatib729.jpg	(from https://www.coloniaverdenyc.com/store/catering/)
14:09:48	74664/74664	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:48%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/63042unspecified-4.jpg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/63042unspecified-411d2.jpg	(from https://www.coloniaverdenyc.com/store/events/)
14:09:50	158879/158879	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20May%202020%2019:31:19%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/63042unspecified-4.jpg?fit=max&w=1800&auto=format,compress	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/63042unspecified-48417.jpg	(from https://www.coloniaverdenyc.com/store/events/)
14:09:51	61694/61694	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:51%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/93806Comodo-07.jpg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/93806Comodo-0711d2.jpg	(from https://www.coloniaverdenyc.com/store/product/diy-lamb-sliders/)
14:09:52	68507/68507	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:51%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/9131IMG_3256.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/9131IMG_325611d2.jpg	(from https://www.coloniaverdenyc.com/store/product/natty-wines-mezcales/)
14:09:52	75169/75169	---M--	200	added ('OK')	image/png	date:Thu,%2014%20May%202020%2016:20:06%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/41692Artboard18x.png?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/41692Artboard18x11d2.png	(from https://www.coloniaverdenyc.com/store/product/hungry-vintage/)
14:09:54	81094/81094	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:54%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/88076IMG_3450.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/88076IMG_345011d2.jpg	(from https://www.coloniaverdenyc.com/store/product/spindrift-grapefruit-flavored-sparkling-water-copy/)
14:09:54	59988/59988	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:54%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/47732Screen_Shot_2020-04-13_at_2.47.39_PM.png?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/47732Screen_Shot_2020-04-13_at_2.47.39_PM11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/socialite/)
14:09:56	116992/116992	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:55%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/40559Copy_of_IRON_LADY.png?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/40559Copy_of_IRON_LADY11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/iron-lady/)
14:09:57	86978/86978	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:56%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/12812Copy_of_SR.png?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/12812Copy_of_SR11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/swipe-right/)
14:09:58	66600/66600	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:57%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/71651IMG_3536.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/71651IMG_353611d2.jpg	(from https://www.coloniaverdenyc.com/store/product/wild-arc-farm-cider-can/)
14:09:59	76710/76710	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:58%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/66720IMG_3532.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/66720IMG_353211d2.jpg	(from https://www.coloniaverdenyc.com/store/product/fruktstereo-cider-revolution/)
14:10:00	85663/85663	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:09:59%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/74613IMG_3531.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/74613IMG_353111d2.jpg	(from https://www.coloniaverdenyc.com/store/product/cidrerie-du-vulcain-la-transparente-2018/)
14:10:01	65529/65529	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:00%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/48285IMG_3537.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/48285IMG_353711d2.jpg	(from https://www.coloniaverdenyc.com/store/product/wild-arc-farm-piquette-can/)
14:10:02	78304/78304	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:01%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/49027IMG_3346.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/49027IMG_334611d2.jpg	(from https://www.coloniaverdenyc.com/store/product/val-de-mer-french-sparkling-non-dose-nv/)
14:10:03	130608/130608	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20May%202020%2008:51:46%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/17614IMG_2674.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/17614IMG_267411d2.jpg	(from https://www.coloniaverdenyc.com/store/product/none/)
14:10:03	99392/99392	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20May%202020%2013:40:18%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/63027IMG_2782.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/63027IMG_278211d2.jpg	(from https://www.coloniaverdenyc.com/store/product/terre-di-marca-prosecco-millesimato-bio/)
14:10:04	31144/31144	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:04%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/95917donati.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/95917donati11d2.jpg	(from https://www.coloniaverdenyc.com/store/product/azienda-agricola-donati/)
14:10:06	71544/71544	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:05%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/24865IMG_3601.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/24865IMG_360111d2.jpg	(from https://www.coloniaverdenyc.com/store/product/vina-echeverria-no-es-pituko-valle-del-curico-2019/)
14:10:07	72196/72196	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:06%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/4117IMG_3141.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/4117IMG_314111d2.jpg	(from https://www.coloniaverdenyc.com/store/product/finca-parera-la-clar-white-2018/)
14:10:08	80889/80889	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:07%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/26380IMG_3334.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/26380IMG_333411d2.jpg	(from https://www.coloniaverdenyc.com/store/product/domaine-kumpf-et-meyer-alsace-ya-plus-qua-2017-1l/)
14:10:09	95531/95531	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:08%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/4296IMG_3173.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/4296IMG_317311d2.jpg	(from https://www.coloniaverdenyc.com/store/product/valentina-passalacqua-sovracchiaro-bianco-2018/)
14:10:10	84166/84166	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:09%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/42834IMG_2896.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/42834IMG_289611d2.jpg	(from https://www.coloniaverdenyc.com/store/product/les-cailloux-du-paradis-romorantin/)
14:10:11	100671/100671	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:10%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/59920IMG_2783.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/59920IMG_278311d2.jpg	(from https://www.coloniaverdenyc.com/store/product/la-sibilla-campi-flegrei-falanghina/)
14:10:12	70950/70950	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:11%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/71789IMG_3515.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/71789IMG_351511d2.jpg	(from https://www.coloniaverdenyc.com/store/product/statera-cellars-chardonnay-synergy-chehalem-mountains/)
14:10:13	138814/138814	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20May%202020%2006:49:56%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/7651IMG_2450.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/7651IMG_245011d2.jpg	(from https://www.coloniaverdenyc.com/store/product/veltlina-slobdone/)
14:10:14	33525/33525	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:13%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/5505FullSizeRender-4.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/5505FullSizeRender-411d2.jpg	(from https://www.coloniaverdenyc.com/store/product/collective-z/)
14:10:15	76849/76849	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:14%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/40207IMG_3533.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/40207IMG_353311d2.jpg	(from https://www.coloniaverdenyc.com/store/product/caleb-leisure-wines-mother-knows-2018/)
14:10:15	40969/40969	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:15%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/95699IMG_3549.JPG?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/95699IMG_354911d2.jpg	(from https://www.coloniaverdenyc.com/store/product/costador-terroirs-mediterranis-catalunya-metamorphika-macabeu-brisat-2018/)
14:10:16	38581/38581	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:16%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/36362IMG_3548.JPG?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/36362IMG_354811d2.jpg	(from https://www.coloniaverdenyc.com/store/product/familie-bauer-osterreich-barig-2019/)
14:10:18	89437/89437	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20May%202020%2023:27:25%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/42910IMG_3411.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/42910IMG_341111d2.jpg	(from https://www.coloniaverdenyc.com/store/product/gustavo-martinez-korinta-valle-del-itata-2019/)
14:10:19	81971/81971	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:18%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/25667IMG_3336.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/25667IMG_333611d2.jpg	(from https://www.coloniaverdenyc.com/store/product/masiero-veneto-garganega-lazaro-2017/)
14:10:19	33412/33412	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:19%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/22680IMG_2435.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/22680IMG_243511d2.jpg	(from https://www.coloniaverdenyc.com/store/product/christian-tschida-himmel-auf-erden-maischevergoren/)
14:10:21	88681/88681	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:20%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/43477IMG_3342.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/43477IMG_334211d2.jpg	(from https://www.coloniaverdenyc.com/store/product/viteadovest-terre-siciliane-bianco/)
14:10:21	43114/43114	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:21%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/52335IMG_2889.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/52335IMG_288911d2.jpg	(from https://www.coloniaverdenyc.com/store/product/lammidia-miscela-vino-rosato/)
14:10:23	95164/95164	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:23%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/44311IMG_2670.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/44311IMG_267011d2.jpg	(from https://www.coloniaverdenyc.com/store/product/ruth-lewandowski-feints-2018/)
14:10:23	31671/31671	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20May%202020%2004:05:11%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/78870FullSizeRender-8.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/78870FullSizeRender-811d2.jpg	(from https://www.coloniaverdenyc.com/store/product/la-clarine/)
14:10:25	85375/85375	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:24%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/57723IMG_3412.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/57723IMG_341211d2.jpg	(from https://www.coloniaverdenyc.com/store/product/frank-cornelissen-susucaru-terre-siciliane-rosso-2018/)
14:10:26	132417/132417	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:25%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/12701IMG_2669.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/12701IMG_266911d2.jpg	(from https://www.coloniaverdenyc.com/store/product/wild-arc-farm-teroldego/)
14:10:26	43633/43633	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:26%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/60712FullSizeRender-7.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/60712FullSizeRender-711d2.jpg	(from https://www.coloniaverdenyc.com/store/product/calcarius/)
14:10:27	44615/44615	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20May%202020%2001:32:46%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/87409IMG_2437.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/87409IMG_243711d2.jpg	(from https://www.coloniaverdenyc.com/store/product/purity/)
14:10:29	71231/71231	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20May%202020%2011:10:28%20GMT	https://images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/51319IMG_3529-1.jpeg?w=1200&fit=crop&auto=compress,format&h=600	/home/vargan/websites/maman/images.getbento.com/accounts/b364399694ba06197e9f6c7181cb6ed0/media/images/51319IMG_3529-111d2.jpg	(from https://www.coloniaverdenyc.com/store/product/fabien-jouves-you-fuck-my-wine/)
